id_municipio,id_candidato_bd,genero,raca
2616407,1169535,masculino,branca
2601201,955299,masculino,branca
2601201,956651,masculino,branca
2601201,1221432,masculino,branca
2601201,1262922,masculino,branca
2601409,1371866,masculino,branca
2601409,998729,masculino,branca
2601409,1686548,feminino,branca
2601409,745471,feminino,branca
2601409,333684,masculino,branca
2601904,442700,feminino,branca
2601904,1342152,masculino,branca
2601904,623510,masculino,branca
2601904,846827,masculino,branca
2601904,198061,feminino,branca
2601904,1504489,masculino,branca
2601904,1104769,feminino,branca
2601904,772686,feminino,branca
2601904,828715,masculino,branca
2602902,504315,masculino,branca
2602902,1291438,masculino,branca
2602902,1291412,feminino,branca
2602902,1242905,masculino,branca
2602902,773989,feminino,branca
2602902,1454446,feminino,branca
2603504,1393741,masculino,branca
2603504,1721419,feminino,branca
2603504,1301949,feminino,branca
2603603,1107805,masculino,branca
2603603,149814,masculino,branca
2604007,982075,masculino,branca
2604007,776440,feminino,branca
2604007,217951,feminino,branca
2604007,460504,masculino,branca
2604007,1054096,masculino,branca
2604007,273275,feminino,branca
2605202,260261,feminino,branca
2605202,994784,feminino,branca
2605202,1194882,feminino,branca
2605202,748174,feminino,branca
2605202,968680,masculino,branca
2605202,1146893,masculino,branca
2606002,1251094,feminino,branca
2606408,1021374,masculino,branca
2606408,964134,masculino,branca
2606804,1284749,masculino,branca
2606804,485606,masculino,branca
2607208,1084695,masculino,branca
2607208,850072,masculino,branca
2607208,1491494,masculino,branca
2607208,963341,masculino,branca
2607208,743964,masculino,branca
2607604,447251,masculino,branca
2607802,1213025,feminino,branca
2607802,984718,masculino,branca
2607802,630255,masculino,branca
2608800,5365,feminino,branca
2608800,1387661,masculino,branca
2608800,575933,masculino,branca
2608800,937273,masculino,branca
2608800,620087,feminino,branca
2608800,1131187,masculino,branca
2608800,1301510,masculino,branca
2608800,1179625,feminino,branca
2608800,1061359,masculino,branca
2608800,975582,masculino,branca
2609303,887717,feminino,branca
2609303,1254994,feminino,branca
2609303,688005,masculino,branca
2609402,1298473,feminino,branca
2609402,419149,masculino,branca
2609600,1537012,masculino,branca
2609600,1229276,masculino,branca
2609600,639359,masculino,branca
2609600,1018517,feminino,branca
2609600,862935,feminino,branca
2609600,80186,masculino,branca
2609600,16484,feminino,branca
2609600,1267595,masculino,branca
2609600,677647,feminino,branca
2609600,1431210,feminino,branca
2609600,1668420,feminino,branca
2610707,982691,masculino,branca
2610707,940074,feminino,branca
2610707,1645988,masculino,branca
2610707,785316,masculino,branca
2610707,1116408,feminino,branca
2610707,414181,feminino,branca
2610707,173060,feminino,branca
2610707,1611262,masculino,branca
2610707,1312297,masculino,branca
2610707,715276,masculino,branca
2610707,6960,masculino,branca
2610905,1302891,feminino,branca
2610905,35736,feminino,branca
2610905,290030,feminino,branca
2610905,1583299,feminino,branca
2610905,832224,masculino,branca
2610905,786026,feminino,branca
2610905,1041712,feminino,branca
2611101,1094672,feminino,branca
2611101,1016656,feminino,branca
2611606,1049085,feminino,branca
2611606,1448958,feminino,branca
2611606,917705,feminino,branca
2613701,1157641,feminino,branca
2613701,748261,masculino,branca
2613701,1223874,masculino,branca
2613701,1397462,masculino,branca
2613701,230717,masculino,branca
2613701,1135786,feminino,branca
2614204,1738892,masculino,branca
2614204,1244776,feminino,branca
2614204,54196,masculino,branca
2615409,703803,feminino,branca
2615904,99083,feminino,branca
2616308,1092469,feminino,branca
2616308,1319948,masculino,branca
2616407,355602,masculino,branca
2616407,1277612,masculino,branca
2616407,1379452,masculino,branca
2616407,1286537,masculino,branca
2616407,1461883,feminino,branca
2616407,1319867,feminino,branca
2616407,449316,masculino,branca
2616407,932044,masculino,branca
2616407,1027941,feminino,branca
2616407,1050864,masculino,branca
2616407,1602019,feminino,branca
2616407,1552006,masculino,branca
2616407,413499,feminino,branca
2616407,159134,masculino,branca
2616407,1199332,masculino,branca
2616407,1074343,masculino,branca
2616407,849019,masculino,branca
2600054,154976,feminino,branca
2600054,1698586,masculino,branca
2600054,972878,masculino,branca
2600054,751141,feminino,branca
2600054,1038486,feminino,branca
2600054,1593955,masculino,branca
2611606,1605220,feminino,branca
2611606,1189593,feminino,branca
2611606,782262,masculino,branca
2611606,1077301,masculino,branca
2611606,862892,masculino,branca
2611606,1349924,feminino,branca
2611606,447902,feminino,branca
2611606,1180914,masculino,branca
2611606,754894,masculino,branca
2611606,1785489,masculino,branca
2611606,1097400,masculino,branca
2600104,1119785,feminino,branca
2600104,854967,masculino,branca
2600104,507464,feminino,branca
2600104,1317691,masculino,branca
2612471,324592,feminino,branca
2612471,59090,masculino,branca
2612471,55404,masculino,branca
2601201,1356978,masculino,branca
2601201,752338,masculino,branca
2601409,685756,masculino,branca
2601409,1306556,masculino,branca
2601409,580854,feminino,branca
2601409,1057841,masculino,branca
2601409,459027,feminino,branca
2602209,1065925,feminino,branca
2602209,124012,feminino,branca
2602209,632710,masculino,branca
2602209,1252701,masculino,branca
2602209,905643,feminino,branca
2602308,1358313,masculino,branca
2602308,948348,feminino,branca
2602308,234447,masculino,branca
2602308,460254,feminino,branca
2602308,1104114,masculino,branca
2602308,1381378,feminino,branca
2602308,1022132,masculino,branca
2602308,1429138,masculino,branca
2602308,1244826,masculino,branca
2602308,1308465,masculino,branca
2602308,460974,masculino,branca
2602308,369580,masculino,branca
2602308,879353,feminino,branca
2602308,1176025,masculino,branca
2602308,191291,masculino,branca
2602308,538893,masculino,branca
2602704,1208274,feminino,branca
2602704,15757,masculino,branca
2602704,1124612,masculino,branca
2602704,485058,masculino,branca
2602902,1665920,masculino,branca
2602902,1292991,masculino,branca
2602902,1413287,feminino,branca
2603900,1078868,masculino,branca
2603900,1375710,feminino,branca
2603900,1381821,masculino,branca
2603900,1318885,feminino,branca
2603900,918091,masculino,branca
2603900,1116827,masculino,branca
2603900,584858,feminino,branca
2604106,1339552,feminino,branca
2604106,732558,feminino,branca
2604106,844768,masculino,branca
2604106,774319,masculino,branca
2604106,516952,masculino,branca
2604106,1758204,feminino,branca
2604106,665732,masculino,branca
2604106,1440906,masculino,branca
2604106,1504652,masculino,branca
2604106,958489,masculino,branca
2604106,615053,masculino,branca
2604106,928073,masculino,branca
2604106,775266,masculino,branca
2604106,1795077,masculino,branca
2604106,1736837,masculino,branca
2604106,709475,masculino,branca
2604106,1380676,masculino,branca
2604106,945295,feminino,branca
2604106,171560,masculino,branca
2605806,283490,masculino,branca
2605806,1008674,feminino,branca
2605806,1111153,masculino,branca
2605806,124177,masculino,branca
2605806,955781,feminino,branca
2605806,931724,masculino,branca
2605806,466368,feminino,branca
2605806,1585272,masculino,branca
2605806,1117680,masculino,branca
2605806,275219,masculino,branca
2606101,613227,masculino,branca
2606200,1035195,feminino,branca
2606200,881695,masculino,branca
2606200,243555,feminino,branca
2606200,1252218,masculino,branca
2606606,1034392,masculino,branca
2606606,1040385,feminino,branca
2606804,580509,masculino,branca
2606804,1395000,masculino,branca
2606804,143938,masculino,branca
2607000,916712,masculino,branca
2607109,905570,feminino,branca
2607208,1737493,feminino,branca
2607208,722511,feminino,branca
2607208,963650,masculino,branca
2607208,441904,masculino,branca
2607901,642131,masculino,branca
2607901,1148662,masculino,branca
2607901,748504,masculino,branca
2607901,568007,masculino,branca
2607901,688792,feminino,branca
2607901,1553050,masculino,branca
2608909,1233336,feminino,branca
2608909,124951,masculino,branca
2608909,1414975,masculino,branca
2608909,1140808,feminino,branca
2608909,1481530,masculino,branca
2608909,537899,masculino,branca
2608909,537902,feminino,branca
2608909,870416,feminino,branca
2608909,965224,masculino,branca
2608909,896486,masculino,branca
2608909,241448,masculino,branca
2608909,1212653,feminino,branca
2609501,197203,masculino,branca
2609501,1379025,masculino,branca
2609501,1224325,feminino,branca
2609501,1065848,masculino,branca
2609501,1173591,feminino,branca
2609600,1580310,masculino,branca
2609600,399228,masculino,branca
2609600,99280,masculino,branca
2609600,556943,masculino,branca
2609600,634055,masculino,branca
2609600,10824,feminino,branca
2609600,903711,masculino,branca
2609600,571822,feminino,branca
2609600,455695,masculino,branca
2610509,1188615,feminino,branca
2610509,1305618,masculino,branca
2610509,1743056,masculino,branca
2610509,85155,masculino,branca
2610509,1032126,feminino,branca
2610509,191402,masculino,branca
2610509,1053604,masculino,branca
2610509,489004,masculino,branca
2610509,863692,feminino,branca
2610509,984855,feminino,branca
2610509,921215,masculino,branca
2610509,928876,masculino,branca
2610509,1667102,masculino,branca
2610509,1068151,masculino,branca
2610509,754842,masculino,branca
2610608,1395155,masculino,branca
2610608,716493,masculino,branca
2610608,926307,masculino,branca
2610608,991128,feminino,branca
2610608,93271,feminino,branca
2610608,985580,feminino,branca
2610608,894722,feminino,branca
2610707,965164,masculino,branca
2610707,563035,feminino,branca
2610707,978918,masculino,branca
2611101,91812,feminino,branca
2611101,101090,feminino,branca
2611101,279034,masculino,branca
2611101,1110547,masculino,branca
2611101,118511,masculino,branca
2611101,1010992,masculino,branca
2611101,1098255,masculino,branca
2611101,1680660,masculino,branca
2611101,502594,feminino,branca
2611507,416351,masculino,branca
2611507,1194025,feminino,branca
2611507,1671201,masculino,branca
2611606,875873,masculino,branca
2611606,1120114,masculino,branca
2611606,1336507,feminino,branca
2611606,1255414,feminino,branca
2611606,704393,masculino,branca
2611606,193923,masculino,branca
2611606,1120394,feminino,branca
2611606,1773092,feminino,branca
2611606,1073206,masculino,branca
2611606,1369827,feminino,branca
2611606,1053169,masculino,branca
2611606,773112,feminino,branca
2611606,199772,masculino,branca
2611606,1166694,masculino,branca
2611606,535576,masculino,branca
2611606,1010536,masculino,branca
2611606,941454,feminino,branca
2611606,1665477,feminino,branca
2611606,947221,feminino,branca
2611606,1003569,masculino,branca
2611606,1317229,masculino,branca
2611606,341375,masculino,branca
2611606,275069,masculino,branca
2611606,982395,masculino,branca
2611606,1028008,masculino,branca
2611606,1272085,feminino,branca
2611606,1157332,masculino,branca
2611606,1411401,masculino,branca
2611606,782385,feminino,branca
2611606,952688,masculino,branca
2611606,1621731,feminino,branca
2612703,,feminino,branca
2612703,103462,masculino,branca
2612703,191022,feminino,branca
2612703,1339911,masculino,branca
2612703,700351,feminino,branca
2612802,1368485,feminino,branca
2613404,1363812,masculino,branca
2613404,1106586,feminino,branca
2613404,1096178,masculino,branca
2613404,1239439,masculino,branca
2613404,1368880,masculino,branca
2613404,462690,feminino,branca
2613404,1433390,masculino,branca
2613404,1800815,feminino,branca
2614402,1360714,masculino,branca
2614402,1150066,feminino,branca
2614402,1584020,feminino,branca
2614402,1511900,masculino,branca
2614501,771141,feminino,branca
2614501,948585,masculino,branca
2614501,918014,masculino,branca
2614501,445049,feminino,branca
2603454,277418,feminino,branca
2600054,1380761,feminino,branca
2600054,1672715,masculino,branca
2600054,789391,masculino,branca
2600054,320288,feminino,branca
2600054,391785,masculino,branca
2600807,1345007,feminino,branca
2600807,1317124,masculino,branca
2600807,472736,masculino,branca
2600807,291498,masculino,branca
2600807,632504,masculino,branca
2600807,771462,masculino,branca
2600807,1770496,masculino,branca
2600807,130193,masculino,branca
2600807,1346797,masculino,branca
2601003,1192132,feminino,branca
2604106,958836,masculino,branca
2604106,1743529,masculino,branca
2604106,1357939,masculino,branca
2604106,1585130,masculino,branca
2604106,503281,masculino,branca
2604106,348099,feminino,branca
2604106,1723189,feminino,branca
2605202,725647,masculino,branca
2605202,920076,feminino,branca
2605202,1556932,masculino,branca
2605202,687956,masculino,branca
2605905,308060,masculino,branca
2605905,702839,masculino,branca
2605905,770767,feminino,branca
2605905,493759,feminino,branca
2605905,880108,masculino,branca
2605905,613704,masculino,branca
2605905,1151608,masculino,branca
2606002,503443,feminino,branca
2606002,560704,masculino,branca
2606101,1035921,feminino,branca
2606101,746011,masculino,branca
2606101,1264379,feminino,branca
2606903,1095380,feminino,branca
2607901,598814,masculino,branca
2607901,603520,masculino,branca
2608206,1217209,masculino,branca
2608206,1166123,feminino,branca
2608206,973727,feminino,branca
2609402,918841,masculino,branca
2609402,865893,masculino,branca
2609501,688446,masculino,branca
2609501,788075,feminino,branca
2609501,173119,masculino,branca
2609600,963373,feminino,branca
2609600,1801298,masculino,branca
2609600,549597,masculino,branca
2609600,1039878,masculino,branca
2609600,62556,masculino,branca
2609600,930741,masculino,branca
2609600,1004951,feminino,branca
2609600,1390285,feminino,branca
2609600,1702564,masculino,branca
2610004,1043223,masculino,branca
2610004,928047,feminino,branca
2610004,1785193,masculino,branca
2610707,1585817,masculino,branca
2610707,733987,masculino,branca
2610707,638833,feminino,branca
2610707,395790,feminino,branca
2611002,1381427,masculino,branca
2611002,1732562,masculino,branca
2611002,1036967,feminino,branca
2611002,1280168,masculino,branca
2611002,613957,feminino,branca
2611606,1415265,masculino,branca
2611606,1019410,feminino,branca
2611606,1029790,feminino,branca
2611606,536853,masculino,branca
2611606,1345236,masculino,branca
2611606,947251,masculino,branca
2611606,1621297,masculino,branca
2611606,1531184,masculino,branca
2611606,956317,masculino,branca
2611606,1762794,feminino,branca
2611804,1223940,masculino,branca
2613107,1164876,masculino,branca
2613107,1161268,feminino,branca
2613107,264214,masculino,branca
2613107,1459568,feminino,branca
2613107,1094998,feminino,branca
2613107,1079779,masculino,branca
2613107,1322189,masculino,branca
2613107,565050,masculino,branca
2613107,919318,masculino,branca
2613107,1172842,feminino,branca
2613107,926337,masculino,branca
2613701,1272118,feminino,branca
2613701,174261,masculino,branca
2613701,772966,feminino,branca
2613701,564097,masculino,branca
2613701,808307,feminino,branca
2613701,789415,feminino,branca
2613701,165860,masculino,branca
2614204,1109796,masculino,branca
2614204,1092926,feminino,branca
2614204,1356511,feminino,branca
2614204,548254,feminino,branca
2615409,1330533,feminino,branca
2615409,1098757,masculino,branca
2615409,1289539,masculino,branca
2615409,844484,feminino,branca
2615409,1286472,feminino,branca
2615409,1164061,masculino,branca
2615409,1601826,masculino,branca
2615409,1601785,feminino,branca
2615409,1679763,masculino,branca
2615409,853476,masculino,branca
2615409,1395649,feminino,branca
2615409,1329566,feminino,branca
2615409,773760,masculino,branca
2616308,603134,feminino,branca
2616308,1334177,masculino,branca
2616308,700288,feminino,branca
2616308,745390,masculino,branca
2616308,1353484,feminino,branca
2616308,79268,masculino,branca
2616308,1259948,feminino,branca
2616308,997744,masculino,branca
2616308,1338518,feminino,branca
2616308,535254,masculino,branca
2616308,935100,masculino,branca
2600054,620813,masculino,branca
2600054,1021839,masculino,branca
2600054,1225954,feminino,branca
2601201,1096326,feminino,branca
2601201,923595,feminino,branca
2601201,1496439,masculino,branca
2601201,1007712,masculino,branca
2601201,547563,feminino,branca
2601201,754282,masculino,branca
2602209,1155794,feminino,branca
2602209,1228850,feminino,branca
2602209,1537855,masculino,branca
2602209,1157395,masculino,branca
2602209,923673,masculino,branca
2602209,1181961,masculino,branca
2602209,1383255,masculino,branca
2602209,218023,feminino,branca
2602902,1153647,feminino,branca
2602902,483858,masculino,branca
2602902,781668,masculino,branca
2604205,1502906,feminino,branca
2604205,297702,feminino,branca
2604205,893114,feminino,branca
2604205,1515183,masculino,branca
2606101,1206234,masculino,branca
2606101,350970,feminino,branca
2606101,1385407,feminino,branca
2606101,774721,feminino,branca
2606200,444608,masculino,branca
2606200,1179123,feminino,branca
2606200,932135,feminino,branca
2606200,366455,feminino,branca
2606200,1131735,masculino,branca
2606200,94542,masculino,branca
2606200,884201,masculino,branca
2606200,804259,masculino,branca
2606200,1190360,masculino,branca
2606200,804744,masculino,branca
2606200,443677,masculino,branca
2606200,996009,masculino,branca
2606200,1036672,masculino,branca
2606408,92586,feminino,branca
2606408,594018,feminino,branca
2606408,1468147,masculino,branca
2609501,812662,masculino,branca
2609501,1346659,feminino,branca
2609600,1339101,masculino,branca
2609600,559976,masculino,branca
2609600,599269,masculino,branca
2609600,1357554,masculino,branca
2609600,1511770,feminino,branca
2609600,1537480,masculino,branca
2610707,964923,masculino,branca
2610707,242231,feminino,branca
2610707,908670,masculino,branca
2610707,928342,masculino,branca
2611309,1144637,masculino,branca
2611309,654058,masculino,branca
2611309,1205243,masculino,branca
2611309,901616,masculino,branca
2611309,961363,masculino,branca
2611309,1143838,masculino,branca
2611309,610915,feminino,branca
2611309,1339234,feminino,branca
2611309,1094569,feminino,branca
2611309,533437,masculino,branca
2611309,1293830,masculino,branca
2611309,776878,masculino,branca
2611606,879271,masculino,branca
2611606,1111338,masculino,branca
2611606,1512314,masculino,branca
2611606,1132368,masculino,branca
2611606,60603,feminino,branca
2611606,1296962,masculino,branca
2611606,336336,masculino,branca
2611606,637535,feminino,branca
2611606,817443,masculino,branca
2611606,274486,masculino,branca
2611606,938856,masculino,branca
2611606,620794,feminino,branca
2611606,546088,masculino,branca
2611606,1295858,masculino,branca
2611606,377456,masculino,branca
2612505,285196,feminino,branca
2612505,1291643,masculino,branca
2612505,1264677,feminino,branca
2612505,1107857,masculino,branca
2612505,1339609,masculino,branca
2612505,61442,masculino,branca
2613404,333683,feminino,branca
2613404,544112,masculino,branca
2613404,234202,feminino,branca
2613404,677490,feminino,branca
2613404,946365,masculino,branca
2613404,447153,masculino,branca
2613404,39029,masculino,branca
2613404,519154,feminino,branca
2613404,1216446,masculino,branca
2613701,1248167,masculino,branca
2613701,16233,feminino,branca
2613909,1167194,masculino,branca
2613909,172768,masculino,branca
2613909,1649172,masculino,branca
2613909,157015,masculino,branca
2613909,1513356,masculino,branca
2613909,1326687,masculino,branca
2613909,759954,masculino,branca
2613909,1026171,feminino,branca
2614105,786027,masculino,branca
2614105,948136,feminino,branca
2614105,1674137,feminino,branca
2614105,981224,masculino,branca
2614105,1361989,masculino,branca
2614501,862717,masculino,branca
2614501,1363430,masculino,branca
2615409,8728,masculino,branca
2615409,1322750,feminino,branca
2615409,1163395,feminino,branca
2615409,225638,masculino,branca
2615409,1189433,feminino,branca
2615409,1315539,masculino,branca
2615409,922769,masculino,branca
2615409,1159336,masculino,branca
2615409,883119,feminino,branca
2615409,891118,masculino,branca
2616407,977366,masculino,branca
2616407,1080616,feminino,branca
2603454,748434,feminino,branca
2603454,1063129,masculino,branca
2603454,1717775,masculino,branca
2603454,1314733,masculino,branca
2603454,396884,feminino,branca
2603454,218446,masculino,branca
2603454,1131569,masculino,branca
2603454,1184315,masculino,branca
2603454,984067,masculino,branca
2603454,792747,feminino,branca
2603454,550398,feminino,branca
2603454,20279,masculino,branca
2603454,1030116,feminino,branca
2608453,553850,masculino,branca
2608453,1394743,masculino,branca
2608453,462861,masculino,branca
2608453,1411054,feminino,branca
2608453,744399,masculino,branca
2600807,642996,masculino,branca
2600807,669544,masculino,branca
2600807,1280532,feminino,branca
2600807,1195577,masculino,branca
2600807,426729,masculino,branca
2600807,1374271,feminino,branca
2601607,47728,masculino,branca
2601607,702609,masculino,branca
2602100,1632182,feminino,branca
2602100,733333,masculino,branca
2604007,1016294,feminino,branca
2604007,819970,masculino,branca
2604007,1794993,feminino,branca
2604007,1204289,masculino,branca
2604007,1727495,masculino,branca
2604007,1233964,masculino,branca
2604007,340493,masculino,branca
2604007,893246,feminino,branca
2604106,705469,masculino,branca
2604106,1440971,feminino,branca
2604106,1404430,masculino,branca
2604106,1720012,masculino,branca
2604106,1041567,feminino,branca
2604106,832898,feminino,branca
2604106,691234,feminino,branca
2604106,170649,masculino,branca
2604106,1326755,masculino,branca
2604106,302659,masculino,branca
2604106,197121,feminino,branca
2604106,1564475,masculino,branca
2604106,1632786,masculino,branca
2604106,1692135,masculino,branca
2604106,903625,feminino,branca
2604106,935608,masculino,branca
2604106,1161912,feminino,branca
2604106,1253678,feminino,branca
2605202,1024440,masculino,branca
2605202,174252,masculino,branca
2605202,508697,masculino,branca
2605202,1117265,masculino,branca
2605202,977130,masculino,branca
2605202,455505,feminino,branca
2605806,275210,masculino,branca
2606200,876502,feminino,branca
2606200,818473,masculino,branca
2606200,804239,masculino,branca
2606200,443986,masculino,branca
2606200,443904,masculino,branca
2606408,398760,masculino,branca
2606408,670330,masculino,branca
2606408,660003,masculino,branca
2606408,1038048,feminino,branca
2606408,748065,masculino,branca
2606408,564208,feminino,branca
2606408,986351,masculino,branca
2606408,737602,feminino,branca
2606408,1269094,masculino,branca
2606408,926455,masculino,branca
2606408,929298,masculino,branca
2606408,1000799,feminino,branca
2606408,1093953,feminino,branca
2606507,941992,feminino,branca
2606507,1156915,masculino,branca
2606507,981791,masculino,branca
2606507,64223,masculino,branca
2606507,16145,feminino,branca
2606507,775494,feminino,branca
2608008,1153838,feminino,branca
2608800,83094,masculino,branca
2609501,671500,feminino,branca
2609501,606503,feminino,branca
2609501,1597291,masculino,branca
2609501,756772,masculino,branca
2609501,1547436,feminino,branca
2609501,309494,masculino,branca
2609501,1197890,masculino,branca
2609501,1325983,masculino,branca
2609600,1184913,masculino,branca
2609600,307339,feminino,branca
2609600,631622,feminino,branca
2609600,1144018,masculino,branca
2609600,1770629,masculino,branca
2609600,1165790,feminino,branca
2609600,1702816,masculino,branca
2609600,416668,masculino,branca
2609600,570417,masculino,branca
2609600,1125672,masculino,branca
2609600,733526,masculino,branca
2609600,476513,feminino,branca
2609600,1248169,masculino,branca
2609600,1344983,feminino,branca
2609600,632487,masculino,branca
2609600,1625989,feminino,branca
2609600,736874,feminino,branca
2609600,574568,masculino,branca
2610004,1658619,masculino,branca
2610004,706312,feminino,branca
2610707,126907,masculino,branca
2610707,532176,feminino,branca
2610707,19133,masculino,branca
2610707,1223409,masculino,branca
2610707,1332889,masculino,branca
2610707,1017532,feminino,branca
2610707,1411875,masculino,branca
2610707,59518,masculino,branca
2610707,564364,feminino,branca
2610707,721429,masculino,branca
2610707,815607,feminino,branca
2610707,470811,masculino,branca
2610707,1734975,masculino,branca
2610707,661242,masculino,branca
2610905,1730975,masculino,branca
2610905,611795,feminino,branca
2610905,1355402,masculino,branca
2610905,752299,masculino,branca
2610905,59734,feminino,branca
2610905,1238396,masculino,branca
2611200,197728,masculino,branca
2611705,1123707,feminino,branca
2611705,490587,masculino,branca
2611705,1353537,feminino,branca
2611705,733456,feminino,branca
2611705,614571,masculino,branca
2611705,1628746,masculino,branca
2611705,736445,masculino,branca
2611705,801417,masculino,branca
2611705,802283,masculino,branca
2611705,981736,masculino,branca
2611804,609263,masculino,branca
2611804,793643,masculino,branca
2611804,819314,masculino,branca
2611804,1097565,feminino,branca
2611804,734030,feminino,branca
2611804,817895,feminino,branca
2612505,772668,masculino,branca
2612505,32846,feminino,branca
2612505,835781,feminino,branca
2612505,998542,masculino,branca
2612505,1249821,feminino,branca
2612505,676775,masculino,branca
2612505,1404177,masculino,branca
2612703,971681,feminino,branca
2612703,733625,masculino,branca
2612703,922725,feminino,branca
2612703,1798802,feminino,branca
2613305,456857,masculino,branca
2613305,1256584,feminino,branca
2613305,1215320,masculino,branca
2613305,715725,masculino,branca
2613305,1118826,masculino,branca
2613305,1348688,feminino,branca
2613305,1145404,feminino,branca
2613305,1176097,masculino,branca
2613305,775922,masculino,branca
2613305,772002,feminino,branca
2613305,1299767,masculino,branca
2613701,506743,feminino,branca
2613701,790554,masculino,branca
2613701,1769438,feminino,branca
2613701,1712663,masculino,branca
2613800,1260833,masculino,branca
2614501,913348,masculino,branca
2614501,970622,masculino,branca
2614501,1076207,masculino,branca
2614501,871866,masculino,branca
2614501,1563376,masculino,branca
2614501,390590,feminino,branca
2614501,1344489,feminino,branca
2614501,1145642,masculino,branca
2614501,736517,feminino,branca
2614501,537590,masculino,branca
2614501,1006536,feminino,branca
2614501,1369129,feminino,branca
2614501,953593,masculino,branca
2615003,408334,masculino,branca
2615003,1396803,feminino,branca
2615003,549146,feminino,branca
2615003,1670358,masculino,branca
2615003,1343380,masculino,branca
2615003,1102996,masculino,branca
2603454,610219,masculino,branca
2600054,278488,masculino,branca
2601607,1507338,masculino,branca
2602209,639586,feminino,branca
2602209,1066170,masculino,branca
2602902,1137943,masculino,branca
2602902,1519538,masculino,branca
2602902,1282206,masculino,branca
2602902,142414,masculino,branca
2602902,389636,feminino,branca
2602902,666941,masculino,branca
2602902,1739870,masculino,branca
2602902,1211442,feminino,branca
2604106,1087476,masculino,branca
2604106,1142784,masculino,branca
2604106,1408569,masculino,branca
2604106,190525,masculino,branca
2606002,1018274,feminino,branca
2606200,267402,masculino,branca
2606804,1097227,feminino,branca
2607604,1759892,masculino,branca
2607604,638822,feminino,branca
2608008,1293268,masculino,branca
2609600,756303,masculino,branca
2609600,463579,masculino,branca
2609600,1113412,feminino,branca
2609600,779517,masculino,branca
2609600,1349500,masculino,branca
2609907,690702,feminino,branca
2609907,1224463,feminino,branca
2609907,1407364,feminino,branca
2609907,709258,masculino,branca
2610707,1751993,masculino,branca
2610707,1294042,masculino,branca
2610707,486409,masculino,branca
2610707,904944,feminino,branca
2610905,1356372,masculino,branca
2610905,272500,masculino,branca
2610905,269644,masculino,branca
2610905,794097,masculino,branca
2611002,1270764,feminino,branca
2611002,398525,feminino,branca
2611101,1074668,masculino,branca
2611101,807753,masculino,branca
2611101,1007542,masculino,branca
2611309,1319261,feminino,branca
2611606,523578,masculino,branca
2611606,417175,masculino,branca
2611606,1377663,feminino,branca
2611606,1186907,masculino,branca
2611606,1368400,masculino,branca
2612505,1391213,masculino,branca
2612505,416318,masculino,branca
2613107,998696,feminino,branca
2613107,504036,feminino,branca
2613107,1762415,masculino,branca
2613107,1259515,masculino,branca
2613602,1071576,masculino,branca
2613602,929763,feminino,branca
2615300,283418,masculino,branca
2615300,1022814,feminino,branca
2615300,705530,masculino,branca
2615300,494847,feminino,branca
2615300,1104429,masculino,branca
2615300,1388137,masculino,branca
2607901,1194853,feminino,branca
2611606,69873,masculino,branca
2611606,272299,feminino,branca
2611606,1091727,feminino,branca
2607950,173400,masculino,branca
2607950,1261795,masculino,branca
2607950,907664,feminino,branca
2607950,514003,masculino,branca
2601706,1390690,feminino,branca
2602902,351922,feminino,branca
2602902,290201,masculino,branca
2602902,37364,masculino,branca
2602902,1789316,feminino,branca
2602902,168169,masculino,branca
2606002,560709,feminino,branca
2607208,442307,masculino,branca
2607208,1261590,feminino,branca
2607208,1043075,feminino,branca
2607208,794121,masculino,branca
2607208,760350,masculino,branca
2607208,1799204,masculino,branca
2607208,1052844,masculino,branca
2607208,1502639,feminino,branca
2607208,1323029,masculino,branca
2607208,1171936,feminino,branca
2609600,1340307,feminino,branca
2609600,720870,masculino,branca
2609600,571418,feminino,branca
2609600,310048,masculino,branca
2609600,1081090,masculino,branca
2609600,1748865,masculino,branca
2609600,756128,masculino,branca
2609600,819226,feminino,branca
2610707,1726219,feminino,branca
2610707,635501,masculino,branca
2610707,916307,masculino,branca
2610707,1041266,masculino,branca
2610707,1326913,feminino,branca
2610707,243916,feminino,branca
2611606,982137,feminino,branca
2611606,670826,masculino,branca
2614600,239363,feminino,branca
2614600,843704,masculino,branca
2614600,1099305,feminino,branca
2614600,927027,masculino,branca
2614600,36529,feminino,branca
2614600,1801019,masculino,branca
2614600,1797603,masculino,branca
2603454,1109331,masculino,branca
2603454,1389152,masculino,branca
2603454,282588,masculino,branca
2603454,1082430,masculino,branca
2603454,1006278,feminino,branca
2603454,228599,masculino,branca
2603454,1262981,feminino,branca
2603454,792610,masculino,branca
2603454,770441,masculino,branca
2603454,1242914,feminino,branca
2611533,993876,feminino,branca
2611533,754432,masculino,branca
2611533,321758,masculino,branca
2611533,118456,feminino,branca
2611533,272476,masculino,branca
2600401,1008247,masculino,branca
2600401,1681926,masculino,branca
2600401,1094797,masculino,branca
2600401,1243748,feminino,branca
2600401,706712,feminino,branca
2600401,975804,masculino,branca
2600401,933255,feminino,branca
2600500,1787554,feminino,branca
2600500,1120900,feminino,branca
2600500,1339626,masculino,branca
2600500,1156245,masculino,branca
2600500,531305,masculino,branca
2600500,1161262,feminino,branca
2600500,875552,masculino,branca
2600500,889991,feminino,branca
2600500,1111672,feminino,branca
2600500,1745779,masculino,branca
