id_municipio,id_candidato_bd,resultado
2602902,210711,nao eleito
2602902,1304012,nao eleito
2602902,919552,nao eleito
2602902,1242906,nao eleito
2602902,862288,nao eleito
2602902,894890,nao eleito
2602902,1116622,nao eleito
2602902,1163972,nao eleito
2602902,1201746,nao eleito
2602902,1056718,nao eleito
2602902,833583,nao eleito
2602902,1641169,nao eleito
2602902,1299911,nao eleito
2602902,1021455,nao eleito
2602902,1049575,nao eleito
2602902,1537533,nao eleito
2602902,205614,nao eleito
2602902,410683,nao eleito
2603454,417650,nao eleito
2603454,749034,nao eleito
2603454,550364,nao eleito
2603454,1009348,nao eleito
2603454,719501,nao eleito
2603454,789178,nao eleito
2603454,716461,nao eleito
2603454,785651,nao eleito
2603454,184190,nao eleito
2603454,640559,nao eleito
2603454,1020265,nao eleito
2603454,962964,nao eleito
2603454,751726,nao eleito
2603454,1758890,nao eleito
2600906,1209468,nao eleito
2600906,1162260,nao eleito
2600906,1084678,nao eleito
2600906,1149619,nao eleito
2612208,1556772,nao eleito
2612208,1810265,nao eleito
2612208,1612162,nao eleito
2612208,1473249,nao eleito
2612208,1276932,nao eleito
2612208,1551427,nao eleito
2612208,1576998,nao eleito
2605152,1396427,suplente
2612208,1036861,nao eleito
2603454,10999,nao eleito
2603454,993510,nao eleito
2603454,1293232,nao eleito
2603454,675914,nao eleito
2603454,1610915,nao eleito
2603454,917706,nao eleito
2610707,1006987,suplente
2602902,704858,nao eleito
2609600,657036,nao eleito
2607901,1224927,suplente
2607901,1670412,suplente
2607901,1081590,suplente
2607901,309509,suplente
2607901,1616453,suplente
2607901,801427,suplente
2607901,1457426,suplente
2607901,61846,suplente
2607901,206069,suplente
2607901,534775,eleito por qp
2607901,1757306,suplente
2607901,94032,suplente
2607901,736988,suplente
2607901,906147,suplente
2607901,912402,suplente
2607901,1041101,suplente
2607901,1066569,eleito por media
2607901,235533,suplente
2607901,535510,suplente
2607901,631329,suplente
2607901,549559,suplente
2607901,569661,suplente
2607901,895839,suplente
2607901,1559907,suplente
2607901,514837,suplente
2607901,1609018,suplente
2607901,1098560,suplente
2607901,21802,suplente
2607901,747271,suplente
2607901,863864,suplente
2607901,1098032,suplente
2607901,1657280,suplente
2607802,963460,suplente
2607802,1402061,suplente
2607802,688057,suplente
2607802,1302409,suplente
2607802,804732,eleito por qp
2607802,1275997,eleito por media
2607802,652288,suplente
2607802,651672,suplente
2607802,1227756,suplente
2607802,1149669,suplente
2607802,416198,eleito por qp
2607802,1146460,suplente
2607802,1282962,suplente
2607802,486440,suplente
2607802,594356,suplente
2606903,1384646,nao eleito
2606903,1353409,nao eleito
2610608,1312514,suplente
2610608,1235550,suplente
2610608,1064283,suplente
2610608,1727221,suplente
2610608,1073241,suplente
2610608,1282324,suplente
2610608,1276962,suplente
2610608,697713,eleito por qp
2610608,1136576,suplente
2610608,895291,suplente
2610608,1167798,suplente
2610608,1196940,eleito por qp
2610608,1347370,suplente
2610608,929853,suplente
2610608,485487,suplente
2610608,261900,suplente
2610608,653616,suplente
2610608,792663,eleito por qp
2610608,1067811,eleito por media
2610608,895284,suplente
2613404,820240,suplente
2613404,1075215,suplente
2613404,1183015,suplente
2613404,1104641,suplente
2613404,1139904,suplente
2613404,1164309,suplente
2613404,13284,suplente
2613404,1159597,suplente
2613404,177931,suplente
2613404,94602,suplente
2613404,576066,suplente
2613404,274137,suplente
2613404,1209009,eleito por qp
2613404,915384,suplente
2613404,592343,eleito por media
2608800,226423,suplente
2608800,729171,suplente
2608800,1344888,suplente
2608800,1395355,suplente
2608800,1261712,suplente
2608800,714907,suplente
2608800,865388,suplente
2608800,1117320,suplente
2608800,283050,suplente
2608800,894548,eleito por qp
2608800,1150522,suplente
2608800,640489,suplente
2608800,1241921,suplente
2608800,1086385,eleito por qp
2608800,1258942,suplente
2608800,688213,suplente
2608800,744961,suplente
2608800,415203,eleito por qp
2608800,1219825,suplente
2611101,1334195,suplente
2611101,1412344,suplente
2611101,155925,suplente
2611101,536800,suplente
2611101,615529,suplente
2611101,794706,suplente
2611101,1041028,suplente
2611101,467236,suplente
2611101,644881,suplente
2611101,638265,suplente
2611101,537004,suplente
2611101,466593,suplente
2611101,1023403,suplente
2611101,705363,suplente
2611101,1637906,eleito por qp
2611101,1340201,suplente
2611101,1018033,suplente
2611101,1380699,suplente
2611101,455126,suplente
2611101,1652127,suplente
2611101,927972,suplente
2611101,1098323,suplente
2612554,530257,suplente
2612554,1210112,eleito por qp
2612554,1229470,suplente
2612554,1724759,suplente
2612554,1143210,eleito por qp
2612554,948947,eleito por media
2612554,1198712,suplente
2612554,1198981,eleito por qp
2612554,1102513,suplente
2612554,1166151,suplente
2612554,1730808,suplente
2606408,708173,suplente
2606408,1161324,suplente
2606408,1253118,suplente
2606408,1284906,suplente
2606408,1622598,suplente
2606408,230845,suplente
2606408,226819,suplente
2606408,1262342,suplente
2606408,1065957,suplente
2606408,280035,suplente
2606408,1134058,suplente
2606408,1089342,suplente
2606408,1085023,suplente
2606408,1553645,suplente
2606408,929290,suplente
2606408,909939,suplente
2606408,569787,suplente
2606408,1341813,suplente
2606408,990171,suplente
2606408,1118469,suplente
2606408,1304009,suplente
2606408,549662,suplente
2606408,967918,eleito por media
2600054,142200,nao eleito
2600054,1031530,nao eleito
2600054,847842,nao eleito
2600054,1264098,nao eleito
2600054,1005786,nao eleito
2600054,795411,nao eleito
2600054,184548,nao eleito
2600054,540130,nao eleito
2600054,1769426,nao eleito
2600054,697838,nao eleito
2600054,243569,nao eleito
2600054,63762,nao eleito
2600054,1123764,nao eleito
2600054,1143341,nao eleito
2600054,1162227,nao eleito
2602803,1111725,suplente
2602803,563114,suplente
2602803,197544,suplente
2602803,1005513,suplente
2602803,1208085,suplente
2602803,1305867,suplente
2602803,1245809,suplente
2602803,691489,suplente
2602803,127256,suplente
2602803,889956,suplente
2602803,621336,suplente
2602803,948271,suplente
2602803,1323549,suplente
2602803,1377576,suplente
2602803,984774,suplente
2602803,295443,suplente
2602803,1157193,eleito por qp
2602803,1121488,eleito por qp
2602803,1327070,suplente
2602803,1746736,suplente
2602803,1111633,suplente
2602803,1553508,eleito por media
2602803,918403,suplente
2601805,1371349,suplente
2601805,1403206,suplente
2601805,677014,suplente
2601805,995918,suplente
2601805,1098705,suplente
2601805,1308231,suplente
2601805,1323439,suplente
2601805,703901,eleito por qp
2601805,1342233,suplente
2601805,1288630,suplente
2601508,1337654,suplente
2601508,28748,suplente
2601508,526776,suplente
2601508,1326989,suplente
2601508,1703462,eleito por qp
2611705,185160,suplente
2611705,1138600,eleito por qp
2611705,1087720,suplente
2611705,744102,suplente
2611705,841135,suplente
2611705,953088,suplente
2611705,987958,eleito por qp
2611705,610488,suplente
2611705,794730,suplente
2611705,41792,suplente
2611705,802692,suplente
2615003,1070661,eleito por qp
2615003,1772538,suplente
2615003,1026236,suplente
2615003,608167,suplente
2615003,438127,suplente
2615003,286101,suplente
2615003,1132897,eleito por qp
2615003,277111,suplente
2615003,1368100,suplente
2615003,986328,eleito por media
2615003,1411764,suplente
2615003,1469819,suplente
2615003,26284,suplente
2615003,1214384,eleito por qp
2615003,1235092,suplente
2615003,386591,suplente
2603306,722303,eleito por qp
2603306,1346652,suplente
2603306,1287278,suplente
2603306,935941,suplente
2603306,1325419,eleito por qp
2603306,1305289,suplente
2603306,937553,suplente
2603306,1085416,suplente
2603306,1086555,suplente
2603306,1222642,suplente
2603306,1355162,suplente
2603306,317986,eleito por qp
2603306,351159,suplente
2600500,1051142,eleito por media
2600500,1027708,suplente
2600500,187377,suplente
2600500,1328358,eleito por qp
2600500,946661,suplente
2600500,939649,suplente
2600500,463837,suplente
2600500,643330,suplente
2600500,1543715,suplente
2600500,835758,suplente
2600500,58788,suplente
2600500,1335363,suplente
2600500,1310448,suplente
2600500,905653,suplente
2600500,1091658,suplente
2600500,773732,suplente
2600500,1164274,eleito por qp
2600500,1002836,suplente
2600500,716520,suplente
2602209,1758642,suplente
2602209,880927,suplente
2602209,688118,suplente
2602209,168625,suplente
2602209,923794,eleito por qp
2602209,1185571,suplente
2602209,575859,eleito por qp
2602209,795623,eleito por media
2602209,261735,suplente
2602209,982867,suplente
2602209,1041932,suplente
2602209,1567040,suplente
2602209,1395852,suplente
2602209,1268656,suplente
2602209,1182452,suplente
2602209,1260458,suplente
2613206,76943,suplente
2613206,1370380,eleito por qp
2613206,1273936,eleito por qp
2613206,1337170,suplente
2613206,780235,suplente
2613206,974072,eleito por media
2613206,994409,suplente
2613206,1057246,suplente
2613206,1020343,suplente
2613206,244429,suplente
2613206,296421,eleito por qp
2613206,1019186,suplente
2613206,230016,suplente
2600104,1021954,suplente
2600104,561306,suplente
2600104,1694732,suplente
2600104,1779393,suplente
2600104,109583,suplente
2600104,1341557,eleito por qp
2600104,1072257,suplente
2600104,1033361,suplente
2600104,538447,suplente
2600104,393892,suplente
2600104,277913,eleito por qp
2600104,1145391,suplente
2600104,771902,eleito por qp
2600104,732856,suplente
2600104,116549,eleito por media
2600104,1083230,suplente
2600104,575947,suplente
2600104,621409,suplente
2616209,1140493,suplente
2616209,93903,eleito por qp
2616209,928949,eleito por qp
2616209,940551,eleito por qp
2616209,654275,suplente
2616209,1358100,suplente
2616209,973764,suplente
2616209,1079833,suplente
2616209,277937,suplente
2616209,1382225,suplente
2616209,876830,suplente
2616209,797980,suplente
2616209,654295,suplente
2616209,99416,eleito por media
2606002,1785207,suplente
2606002,1601896,suplente
2606002,1325253,suplente
2606002,796141,suplente
2606002,427344,suplente
2606002,1151185,suplente
2606002,966382,suplente
2606002,1106974,suplente
2606002,1309404,suplente
2606002,940484,suplente
2606002,256665,suplente
2606002,843807,eleito por media
2606002,1320121,eleito por qp
2606002,566145,suplente
2606002,1201444,suplente
2606002,686633,suplente
2606002,1631497,suplente
2606002,1648323,suplente
2606002,948767,suplente
2606002,1685222,suplente
2606002,406697,suplente
2606002,569320,suplente
2606002,775519,suplente
2606101,967029,eleito por qp
2606101,1116597,suplente
2606101,1004010,suplente
2606101,691192,eleito por media
2606101,1430531,suplente
2606101,1511712,suplente
2606101,848508,suplente
2606101,438371,eleito por qp
2606101,1250182,suplente
2606101,1752103,suplente
2606101,124961,suplente
2606101,667127,eleito por qp
2606101,596967,suplente
2606101,440482,suplente
2606101,1365370,suplente
2606101,1390730,suplente
2606101,828893,suplente
2602704,1152731,suplente
2602704,989669,eleito por qp
2602704,1312043,suplente
2602704,1110600,suplente
2602704,1387272,suplente
2602704,1367264,suplente
2602704,620422,eleito por media
2602704,1068636,suplente
2602704,915983,suplente
2602704,1505881,eleito por qp
2602704,1144185,suplente
2602704,1113216,suplente
2602704,1379344,suplente
2602704,149943,suplente
2613107,1071121,suplente
2613107,1319527,suplente
2613107,744230,suplente
2613107,395349,suplente
2613107,214722,suplente
2613107,1034814,suplente
2613107,131094,suplente
2613107,568706,suplente
2613107,1416216,suplente
2613107,845009,suplente
2613107,1750635,eleito por qp
2613107,571137,suplente
2613107,349495,suplente
2613107,1146516,suplente
2613107,1383047,suplente
2613107,1373909,suplente
2613107,1179412,suplente
2613107,1648234,suplente
2613107,950317,suplente
2613107,1507600,eleito por qp
2611002,761183,suplente
2611002,957165,suplente
2611002,1058169,suplente
2611002,360868,suplente
2611002,1031886,suplente
2611002,1544841,suplente
2611002,1491565,suplente
2611002,1279111,suplente
2611002,843909,suplente
2611002,613953,suplente
2611002,613981,eleito por qp
2611002,309195,suplente
2611002,1039008,suplente
2611002,1049388,suplente
2611002,1357596,suplente
2611002,1281620,suplente
2601904,785367,eleito por media
2601904,871591,suplente
2601904,928102,suplente
2601904,1143350,suplente
2601904,1609136,suplente
2601904,415995,suplente
2601904,171676,suplente
2601904,409309,eleito por qp
2601904,958658,eleito por qp
2601904,1369166,eleito por qp
2601904,965144,suplente
2601904,387436,suplente
2607208,393298,suplente
2607208,396232,suplente
2607208,442272,eleito por qp
2607208,1354328,suplente
2607208,1415140,suplente
2607208,908281,suplente
2607208,191174,suplente
2607208,1306927,suplente
2607208,137480,suplente
2607208,1806750,suplente
2607208,534642,suplente
2607208,1496187,suplente
2607208,773106,suplente
2607208,1292581,suplente
2607208,1708066,suplente
2607208,1138094,suplente
2607208,1061205,eleito por media
2607208,71780,suplente
2607208,676717,eleito por qp
2607208,905813,suplente
2609600,155900,suplente
2609600,515262,eleito por qp
2609600,901746,suplente
2609600,419645,suplente
2609600,955523,suplente
2609600,219959,suplente
2609600,959822,suplente
2609600,103507,suplente
2609600,1082141,suplente
2609600,864089,suplente
2609600,560381,suplente
2609600,718069,eleito por media
2609600,726477,suplente
2609600,755299,suplente
2609600,819201,suplente
2609600,73608,suplente
2609600,236929,suplente
2609600,893512,suplente
2609600,532521,suplente
2609600,895093,suplente
2609600,1058057,suplente
2609600,406760,suplente
2609600,1595532,suplente
2603504,877245,suplente
2603504,1274621,suplente
2603504,1346725,eleito por qp
2603504,1247492,suplente
2603504,216745,eleito por qp
2603504,350994,suplente
2603504,172868,eleito por media
2603504,263833,eleito por qp
2603504,1227165,suplente
2603504,1186545,eleito por qp
2603504,1560080,suplente
2603504,553048,suplente
2603504,955418,suplente
2603504,1746017,eleito por qp
2603504,1270517,suplente
2603504,1365087,suplente
2603504,1362052,suplente
2615300,699830,nao eleito
2615300,773226,nao eleito
2615300,669759,nao eleito
2615300,1077089,nao eleito
2615300,1062389,nao eleito
2615300,1087001,nao eleito
2615300,233662,nao eleito
2615300,1744078,nao eleito
2615300,392774,nao eleito
2615300,705951,nao eleito
2615300,691104,nao eleito
2615300,641362,nao eleito
2615300,1181054,nao eleito
2615300,757114,nao eleito
2615300,1662030,nao eleito
2615300,1684306,nao eleito
2615300,1109914,nao eleito
2615300,909113,nao eleito
2615300,1589536,nao eleito
2603454,1746274,eleito por media
2603454,1639791,suplente
2603454,1106131,suplente
2603454,1082688,suplente
2603454,757816,suplente
2603454,1514885,suplente
2603454,1211487,suplente
2603454,1749627,suplente
2603454,684340,suplente
2603454,1012094,suplente
2603454,1340690,suplente
2603454,242866,suplente
2603454,255902,suplente
2603454,403361,suplente
2603454,185397,suplente
2603454,1009381,suplente
2605103,562728,eleito por qp
2605103,1006947,eleito por qp
2605103,1730648,suplente
2605103,305815,suplente
2605103,1323612,suplente
2605103,946155,eleito por qp
2605103,147060,eleito por qp
2605103,5849,eleito por qp
2605103,575111,suplente
2605103,365226,suplente
2605103,757403,suplente
2605103,516160,eleito por qp
2605103,550961,suplente
2605103,219889,eleito por qp
2605103,1657856,eleito por qp
2605103,1480381,suplente
2605103,1639807,eleito por media
2607307,930884,eleito por qp
2607307,974787,eleito por qp
2607307,1656977,suplente
2607307,853291,suplente
2607307,731329,suplente
2607307,1060976,suplente
2607307,1380808,suplente
2607307,531555,suplente
2607307,1602174,suplente
2607307,760148,suplente
2607307,1107697,eleito por media
2607307,1268633,eleito por qp
2607307,1350513,suplente
2607307,985970,eleito por qp
2607307,112160,suplente
2607307,1037550,suplente
2607752,242148,eleito por media
2607752,259038,suplente
2607752,1236618,suplente
2607752,1288477,suplente
2607752,735021,suplente
2607752,669445,suplente
2607752,773415,suplente
2607752,1228922,eleito por qp
2607752,1362509,eleito por qp
2607752,549949,suplente
2607752,1037200,suplente
2607752,755952,suplente
2607752,1758530,suplente
2607752,1019606,suplente
2607752,1609021,eleito por qp
2607752,735024,suplente
2607752,1143958,eleito por qp
2609204,1790783,suplente
2609204,1704824,suplente
2609204,1277974,eleito por media
2609204,1048956,suplente
2609204,1344300,suplente
2609204,697512,suplente
2609204,,suplente
2609204,1326894,suplente
2609204,1048959,suplente
2609204,1065158,suplente
2609204,1070180,suplente
2609204,1198446,suplente
2609204,698821,suplente
2614006,641505,eleito por qp
2614006,1606005,suplente
2614006,774405,suplente
2614006,1515768,suplente
2614006,356928,suplente
2614006,518208,suplente
2614006,928547,eleito por qp
2614006,1059811,suplente
2614006,228783,eleito por qp
2614006,1584631,suplente
2600708,1535197,eleito por media
2600708,861594,suplente
2600708,562212,suplente
2600708,561166,suplente
2600708,337042,eleito por qp
2600708,586058,eleito por qp
2600708,1695749,suplente
2600708,1300307,suplente
2600708,468879,eleito por qp
2600708,909412,suplente
2600708,1125076,suplente
2600708,1448800,suplente
2600708,1699806,suplente
2600708,818312,suplente
2600708,1227560,eleito por qp
2600708,1050199,suplente
2600708,805794,suplente
2607950,1628495,suplente
2607950,792231,suplente
2607950,641553,eleito por qp
2607950,1191779,suplente
2607950,1090068,suplente
2607950,1142237,suplente
2607950,1075770,suplente
2607950,1153294,suplente
2607950,940782,suplente
2607950,1331111,suplente
2607950,1259913,suplente
2607950,1116343,eleito por media
2604601,727323,suplente
2604601,195862,suplente
2604601,1609231,suplente
2604601,943949,eleito por qp
2604601,1208358,suplente
2604601,620896,suplente
2604601,401146,suplente
2604601,1078617,eleito por media
2604601,790982,suplente
2604601,77806,suplente
2604601,517140,suplente
2604601,1721420,suplente
2604601,951249,suplente
2604601,1231398,suplente
2604601,535277,suplente
2604601,1102254,suplente
2604601,945198,suplente
2608107,922931,eleito por media
2608107,121348,suplente
2608107,688814,eleito por qp
2608107,1156776,eleito por qp
2608107,863428,suplente
2608107,1233537,eleito por qp
2608107,1521990,eleito por qp
2608107,831323,suplente
2608107,1033746,suplente
2608107,1367919,suplente
2608107,1575954,suplente
2608107,928210,eleito por qp
2608107,498964,suplente
2608107,1098048,suplente
2608107,804171,suplente
2608107,1218926,suplente
2608107,1412906,suplente
2608107,912654,suplente
2608107,1216285,eleito por qp
2613701,1335442,suplente
2613701,100883,suplente
2613701,968645,suplente
2613701,1008687,suplente
2613701,635672,suplente
2613701,1211338,suplente
2613701,1035863,suplente
2613701,879478,suplente
2613701,690357,suplente
2613701,792990,eleito por qp
2613701,1345931,suplente
2613701,1157649,suplente
2613701,98740,suplente
2613701,923983,suplente
2613701,938064,suplente
2613701,651497,eleito por qp
2613701,1114926,suplente
2613701,595592,suplente
2613701,1409349,suplente
2613701,235433,suplente
2613701,350868,suplente
2613701,967497,suplente
2613701,346139,suplente
2614204,805528,eleito por qp
2614204,956413,eleito por qp
2614204,654577,suplente
2614204,1138314,eleito por qp
2614204,1165233,suplente
2614204,1060096,suplente
2614204,1074603,suplente
2614204,1110563,suplente
2614204,656642,suplente
2614204,1076790,suplente
2614204,1118710,suplente
2614204,1806832,suplente
2614204,1141933,suplente
2614204,687773,suplente
2614204,945040,eleito por media
2611903,1092994,suplente
2611903,901721,suplente
2611903,1608514,suplente
2611903,1409466,suplente
2611903,1157540,suplente
2611903,988100,eleito por media
2611903,632725,eleito por qp
2611903,1195553,suplente
2611903,1359688,suplente
2611903,698184,suplente
2611903,653065,suplente
2611903,1033790,suplente
2611903,990603,suplente
2611903,686463,eleito por qp
2611903,686469,suplente
2611903,960642,suplente
2611903,1191552,suplente
2609303,1304252,suplente
2609303,675518,eleito por qp
2609303,675514,suplente
2609303,577558,suplente
2609303,989619,suplente
2609303,1156844,suplente
2609303,504856,suplente
2612505,660289,suplente
2612505,806809,suplente
2612505,1006962,eleito por qp
2612505,1707786,eleito por qp
2612505,1491856,suplente
2612505,1207670,suplente
2612505,938259,suplente
2612505,1071634,suplente
2612505,1233304,suplente
2612505,1326431,suplente
2612505,1639526,suplente
2612505,1424841,eleito por media
2612505,197125,suplente
2612505,1552440,suplente
2612505,1699790,suplente
2612505,1245858,suplente
2612505,1339153,suplente
2612505,1227213,suplente
2612505,1330818,suplente
2612505,1280804,suplente
2612505,1319762,suplente
2612505,1200156,suplente
2612505,1038407,suplente
2612505,1271264,suplente
2612505,1046580,suplente
2612505,531332,eleito por qp
2613206,191669,suplente
2613206,1021469,suplente
2612208,768559,suplente
2612208,1176500,suplente
2612208,562583,suplente
2612208,818109,suplente
2612208,1373859,suplente
2612208,1214363,suplente
2612208,1108334,eleito por qp
2612208,1082422,eleito por media
2612208,1437782,suplente
2612208,89531,suplente
2612208,1363472,suplente
2612208,1175995,suplente
2612208,619912,suplente
2612208,584825,suplente
2610707,544437,nao eleito
2610707,1033008,nao eleito
2610707,1254290,nao eleito
2610707,1516247,nao eleito
2610707,1724681,nao eleito
2610707,878429,nao eleito
2610707,985777,nao eleito
2610707,284143,nao eleito
2610707,1101389,nao eleito
2610707,1068555,nao eleito
2610707,1174722,nao eleito
2610707,963303,nao eleito
2610707,320873,nao eleito
2610707,1429433,nao eleito
2610707,1326458,nao eleito
2610707,953687,nao eleito
2610707,1145056,nao eleito
2610707,146347,nao eleito
2610707,117637,nao eleito
2610707,1065162,nao eleito
2610707,1276485,nao eleito
2610707,186881,nao eleito
2610103,640965,suplente
2610103,58962,suplente
2610103,797116,suplente
2610103,1311394,suplente
2610103,1065392,suplente
2610103,1179558,suplente
2610103,1171115,suplente
2610103,796571,suplente
2610103,1219903,suplente
2610103,1274034,suplente
2610103,1248027,suplente
2610103,1808293,eleito por media
2610103,1144090,eleito por qp
2603108,905615,eleito por qp
2603108,1361840,suplente
2603108,1020580,eleito por qp
2603108,1087378,suplente
2603108,146931,suplente
2603108,425673,suplente
2603108,530294,suplente
2603108,1511046,suplente
2603108,1287017,suplente
2603108,1279389,suplente
2603108,1028480,suplente
2603108,1467579,suplente
2603108,1355306,eleito por qp
2603108,918366,suplente
2603108,346981,eleito por media
2605400,1567741,eleito por qp
2605400,1556697,eleito por qp
2605400,1037847,suplente
2605400,1096133,suplente
2605400,265491,eleito por qp
2605400,1244866,eleito por media
2605400,1084138,suplente
2605400,1102571,suplente
2605400,1139188,suplente
2605400,669968,suplente
2605400,1156609,suplente
2605400,1255887,suplente
2605400,175990,suplente
2605400,976162,suplente
2605400,756482,suplente
2605400,918404,suplente
2610509,103618,suplente
2610509,774425,eleito por qp
2610509,1034207,eleito por qp
2610509,744480,suplente
2610509,698753,suplente
2610509,568964,eleito por media
2610509,1313256,suplente
2610509,579310,suplente
2610509,1374029,suplente
2610509,1018772,suplente
2610509,1036033,suplente
2610509,1051932,suplente
2610509,1158686,suplente
2610509,224680,suplente
2610509,632983,suplente
2610509,1143497,suplente
2614857,1502641,suplente
2614857,442404,suplente
2614857,197161,suplente
2614857,960429,eleito por qp
2614857,817322,suplente
2614857,689652,suplente
2614857,7498,eleito por media
2614857,1163727,suplente
2614857,1188432,suplente
2614857,1348171,suplente
2614857,1067274,suplente
2614857,881706,suplente
2614857,1505610,suplente
2614857,1184522,suplente
2614857,1169442,suplente
2614857,1027856,eleito por qp
2616407,1289472,suplente
2616407,1808067,suplente
2616407,1037177,suplente
2616407,63338,suplente
2616407,1060748,suplente
2616407,1356345,suplente
2616407,169526,eleito por qp
2616407,1151411,suplente
2616407,565241,suplente
2616407,1186228,suplente
2616407,759630,suplente
2616407,143263,suplente
2616407,570245,suplente
2616407,464143,eleito por media
2616407,1800171,suplente
2616407,1291533,suplente
2616407,1361295,suplente
2616407,1457021,suplente
2616407,861878,suplente
2616407,1279078,suplente
2616407,610810,suplente
2616407,1542045,suplente
2616407,1222674,suplente
2616407,1244714,suplente
2616407,1518626,suplente
2608305,987905,suplente
2608305,1157809,suplente
2608305,1084216,suplente
2608305,235281,eleito por qp
2608305,1704896,suplente
2608305,1803985,suplente
2608305,162476,eleito por qp
2608305,1234800,suplente
2608305,304765,eleito por qp
2608305,1271561,suplente
2605707,1006334,eleito por qp
2605707,187202,suplente
2605707,644851,eleito por qp
2605707,86992,eleito por qp
2605707,1096247,suplente
2605707,568196,suplente
2605707,1292823,suplente
2605707,936321,suplente
2605707,1059264,suplente
2605707,770609,suplente
2605707,949003,suplente
2610301,1061794,nao eleito
2610301,1387884,nao eleito
2610301,1531845,nao eleito
2610301,1664230,nao eleito
2610301,562701,nao eleito
2610301,578011,nao eleito
2610301,1188622,nao eleito
2610301,1165230,nao eleito
2610301,1745807,nao eleito
2610301,1051959,nao eleito
2611309,1364962,suplente
2611309,1275917,eleito por media
2611309,818959,suplente
2611309,1042770,suplente
2611309,304605,suplente
2611309,1323922,suplente
2611309,690871,eleito por qp
2611309,1352735,suplente
2611309,1227899,suplente
2611309,548972,suplente
2602605,1022432,suplente
2602605,1259065,suplente
2602605,1021420,eleito por qp
2602605,1439585,suplente
2602605,1721581,suplente
2602605,1368656,suplente
2602605,985704,eleito por media
2602605,1511213,suplente
2602605,1260395,eleito por qp
2602605,1242949,suplente
2602605,88187,suplente
2602605,1188566,eleito por qp
2602605,961155,suplente
2602605,1002536,suplente
2602605,950133,suplente
2602605,546290,suplente
2602605,580108,suplente
2602605,757548,suplente
2602605,1231187,suplente
2602605,981186,suplente
2601409,1557719,nao eleito
2601409,613658,nao eleito
2601409,861118,nao eleito
2601409,609539,nao eleito
2601409,1333045,nao eleito
2601409,1063206,nao eleito
2601409,1035831,nao eleito
2601409,1271333,nao eleito
2601409,878902,nao eleito
2601409,507631,nao eleito
2601409,1335942,nao eleito
2601409,577703,nao eleito
2601409,1374819,nao eleito
2615409,1802400,suplente
2615409,1173049,suplente
2615409,1182162,suplente
2615409,1188997,suplente
2615409,398363,eleito por media
2615409,443531,suplente
2615409,1770365,suplente
2615409,1062221,suplente
2615409,568347,eleito por qp
2615409,1180543,suplente
2615409,984743,eleito por qp
2615409,472663,suplente
2615409,1368204,suplente
2615409,1143816,suplente
2615409,1432428,suplente
2604403,642718,suplente
2604403,1373351,suplente
2604403,1007188,suplente
2604403,1169317,suplente
2604403,994545,suplente
2604403,228691,eleito por qp
2604403,656479,suplente
2604403,1216284,eleito por qp
2604403,1669849,suplente
2604403,1007343,eleito por media
2604403,770715,eleito por qp
2604403,201400,suplente
2604403,1136645,suplente
2604403,557119,suplente
2610004,1006970,nao eleito
2610004,1398444,nao eleito
2610004,1405103,nao eleito
2610004,839931,nao eleito
2610004,856217,nao eleito
2610004,1269951,nao eleito
2610004,436953,nao eleito
2610004,962967,nao eleito
2610004,706653,nao eleito
2610004,1306227,nao eleito
2610004,1152787,nao eleito
2611408,239409,suplente
2611408,1593082,suplente
2611408,217095,suplente
2611408,1110009,suplente
2611408,1238566,suplente
2611408,1345827,suplente
2611408,706135,suplente
2611408,976276,suplente
2611408,961552,eleito por qp
2611408,1683701,eleito por media
2611408,987405,suplente
2607000,122763,eleito por media
2607000,1417737,suplente
2607000,756272,suplente
2607000,972788,suplente
2607000,782285,suplente
2607000,1018241,suplente
2607000,1095451,suplente
2607000,923767,eleito por qp
2607000,945354,suplente
2607000,982440,suplente
2607000,1340010,suplente
2607000,332432,suplente
2607000,372715,suplente
2607000,1349338,suplente
2607000,1264792,suplente
2607000,1212607,suplente
2608701,1202713,nao eleito
2608701,1347828,nao eleito
2608701,1368316,nao eleito
2608701,1098167,nao eleito
2608701,1580609,nao eleito
2608701,639181,nao eleito
2608701,983764,nao eleito
2608701,1562163,nao eleito
2608701,1264847,nao eleito
2608701,1395841,nao eleito
2608701,923799,nao eleito
2604809,892901,suplente
2604809,1453864,suplente
2604809,1300546,suplente
2604809,265708,suplente
2604809,1141261,suplente
2604809,984307,suplente
2604809,411990,suplente
2604809,1746256,eleito por qp
2604809,1343276,suplente
2604809,640195,suplente
2604809,31075,suplente
2602308,551220,suplente
2602308,644157,suplente
2602308,900952,suplente
2602308,408594,eleito por media
2602308,1410336,suplente
2602308,1368,suplente
2602308,1196396,suplente
2602308,1385332,suplente
2602308,549217,suplente
2602308,949877,eleito por qp
2607604,588780,suplente
2607604,57515,eleito por qp
2607604,349667,suplente
2607604,594177,suplente
2607604,1244524,suplente
2607604,1436484,suplente
2607604,957993,suplente
2607604,1057021,suplente
2607604,832034,suplente
2607604,970714,eleito por media
2607604,1362510,suplente
2607604,1587549,suplente
2607604,517205,suplente
2607604,1326607,suplente
2607604,782571,suplente
2604908,880531,eleito por qp
2604908,1483587,eleito por qp
2604908,1426182,suplente
2604908,1111065,eleito por media
2604908,1474547,suplente
2604908,1192740,suplente
2604908,862650,suplente
